OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
dc115b2a-1db1-410f-9a3e-d5ed3b61fe05,3,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
dc115b2a-1db1-410f-9a3e-d5ed3b61fe05,4,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
330079ef-948b-4e96-ae3d-791f0201d26b,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
fdb64187-79d6-4ae2-8e04-222957b0d9d4,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
fdb64187-79d6-4ae2-8e04-222957b0d9d4,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
fdb64187-79d6-4ae2-8e04-222957b0d9d4,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
fdb64187-79d6-4ae2-8e04-222957b0d9d4,4,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
f8fec3c0-963e-483f-8cf8-8d833616ab99,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
f8fec3c0-963e-483f-8cf8-8d833616ab99,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
f8fec3c0-963e-483f-8cf8-8d833616ab99,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
f8fec3c0-963e-483f-8cf8-8d833616ab99,4,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
11647bc4-fb83-4419-8f7d-6ef3d47139e7,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
11647bc4-fb83-4419-8f7d-6ef3d47139e7,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
8e752bb3-f2c4-4b2b-864e-a64760b2b1dc,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
8e752bb3-f2c4-4b2b-864e-a64760b2b1dc,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
8e752bb3-f2c4-4b2b-864e-a64760b2b1dc,3,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
7084fce6-d7eb-4303-aef1-3ad651ea1f33,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
7084fce6-d7eb-4303-aef1-3ad651ea1f33,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
7084fce6-d7eb-4303-aef1-3ad651ea1f33,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
47d9ad6e-98f0-499d-95a2-62038f80f54c,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
47d9ad6e-98f0-499d-95a2-62038f80f54c,2,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
47d9ad6e-98f0-499d-95a2-62038f80f54c,3,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
47d9ad6e-98f0-499d-95a2-62038f80f54c,4,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
11496857-e75b-49b2-880d-571a33d7c382,1,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
11496857-e75b-49b2-880d-571a33d7c382,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
11496857-e75b-49b2-880d-571a33d7c382,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
11496857-e75b-49b2-880d-571a33d7c382,4,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
edc335ae-cf9b-4031-b9b8-dc2c83767ece,1,1511,Alpine Explorer Tent,2,517.49,1034.98,0.0,90.56
edc335ae-cf9b-4031-b9b8-dc2c83767ece,2,1512,SkyView 2-Person Tent,3,379.49,1138.47,0.0,99.62
e89bddb7-b841-4a19-9624-01bc906e261a,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
e89bddb7-b841-4a19-9624-01bc906e261a,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
e89bddb7-b841-4a19-9624-01bc906e261a,3,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
e89bddb7-b841-4a19-9624-01bc906e261a,4,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
140ea8e7-ffb0-4f9c-b7d6-b69a7b0db3bb,1,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
140ea8e7-ffb0-4f9c-b7d6-b69a7b0db3bb,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
140ea8e7-ffb0-4f9c-b7d6-b69a7b0db3bb,3,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
140ea8e7-ffb0-4f9c-b7d6-b69a7b0db3bb,4,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
3d74849e-9acf-4eab-be9d-380599d4b449,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
3d74849e-9acf-4eab-be9d-380599d4b449,2,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
3d74849e-9acf-4eab-be9d-380599d4b449,3,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
3d74849e-9acf-4eab-be9d-380599d4b449,4,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
24926733-4d93-4487-b2e4-7e2ad471d2ba,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
c6562f99-46d7-4ec7-bc52-4d50b7ce597b,1,1581,LED Headlamp - Rechargeable,2,74.99,149.98,0.0,13.12
c6562f99-46d7-4ec7-bc52-4d50b7ce597b,2,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
b61b8b3e-ee60-48fd-93eb-6b9f48309d52,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
b61b8b3e-ee60-48fd-93eb-6b9f48309d52,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
b61b8b3e-ee60-48fd-93eb-6b9f48309d52,3,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
b61b8b3e-ee60-48fd-93eb-6b9f48309d52,4,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
a21d9a3b-b308-4e75-89a0-b3adf9efe9c0,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
1cf11e64-0f55-4a0b-98b0-25aca5641b84,1,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
3898a00a-f224-4d0e-964e-3d154952c0a0,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
3898a00a-f224-4d0e-964e-3d154952c0a0,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
c71d58b8-e1e2-4523-b36f-c32f7ff8dbf3,1,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
c71d58b8-e1e2-4523-b36f-c32f7ff8dbf3,2,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
c71d58b8-e1e2-4523-b36f-c32f7ff8dbf3,3,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
0b9b8ec0-71cb-462b-b81f-bd05ce56fac4,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
0b9b8ec0-71cb-462b-b81f-bd05ce56fac4,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
0b9b8ec0-71cb-462b-b81f-bd05ce56fac4,3,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
6eeff865-d788-4d65-93dc-60d9a7f82159,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
6eeff865-d788-4d65-93dc-60d9a7f82159,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
6eeff865-d788-4d65-93dc-60d9a7f82159,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
6eeff865-d788-4d65-93dc-60d9a7f82159,4,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
a6800930-e96c-404b-9aec-89eff9566ec8,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
a6800930-e96c-404b-9aec-89eff9566ec8,2,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
a6800930-e96c-404b-9aec-89eff9566ec8,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
a6800930-e96c-404b-9aec-89eff9566ec8,4,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
e9adbee3-be46-424e-b650-940a588223a0,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
b6e60384-da4b-4896-b077-0ed5e86ff8b2,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
8e6fca49-7c90-4a16-ac31-bf478b5948e1,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
8e6fca49-7c90-4a16-ac31-bf478b5948e1,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
8e6fca49-7c90-4a16-ac31-bf478b5948e1,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
4f0714e5-f6d2-4c73-ae00-d3e9eef683a6,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
820ba95c-3d44-493f-ad35-00a7bb5309a9,1,1542,TrailWalker Hiking Shoes,1,155.99,155.99,0.0,13.65
820ba95c-3d44-493f-ad35-00a7bb5309a9,2,1562,PowerBurner Camping Stove,1,227.99,227.99,0.0,19.95
820ba95c-3d44-493f-ad35-00a7bb5309a9,3,1571,CozyNights Sleeping Bag,1,191.99,191.99,0.0,16.8
820ba95c-3d44-493f-ad35-00a7bb5309a9,4,1533,RainGuard Hiking Jacket,1,203.99,203.99,0.0,17.85
f738540c-91c5-4a5b-bf29-7a5a7ca5877d,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
f738540c-91c5-4a5b-bf29-7a5a7ca5877d,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
f738540c-91c5-4a5b-bf29-7a5a7ca5877d,3,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
f738540c-91c5-4a5b-bf29-7a5a7ca5877d,4,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
631ea6bf-6307-4afc-a308-4d03daf47e08,1,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
d39ebb48-de41-4c3d-aea4-71af95b1cd11,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
d39ebb48-de41-4c3d-aea4-71af95b1cd11,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
d39ebb48-de41-4c3d-aea4-71af95b1cd11,3,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
d39ebb48-de41-4c3d-aea4-71af95b1cd11,4,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
52445074-4fff-4d28-b3eb-e3b472a2b96a,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
52445074-4fff-4d28-b3eb-e3b472a2b96a,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
52445074-4fff-4d28-b3eb-e3b472a2b96a,3,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
cbf0dc1e-96ee-4c0a-881a-e443946d7b5d,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
cbf0dc1e-96ee-4c0a-881a-e443946d7b5d,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
f0ba3ec4-a983-4773-b7bd-9d8261aa27e3,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
f0ba3ec4-a983-4773-b7bd-9d8261aa27e3,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
545d9542-51a9-4a90-82e7-4e5817eb6faf,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
994d0b0f-b9d0-403f-8759-8056e9c49b96,1,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
994d0b0f-b9d0-403f-8759-8056e9c49b96,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
994d0b0f-b9d0-403f-8759-8056e9c49b96,3,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
e81789b1-f7dd-4a78-95b3-b955be5d0ee5,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
e81789b1-f7dd-4a78-95b3-b955be5d0ee5,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
e81789b1-f7dd-4a78-95b3-b955be5d0ee5,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
545a012a-d678-4072-98b1-6c482b24fa10,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
28dd2d33-6df0-4339-8750-a7df79f7af97,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
28dd2d33-6df0-4339-8750-a7df79f7af97,2,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
28dd2d33-6df0-4339-8750-a7df79f7af97,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
8dd07c12-0409-40f7-90ac-f60a116cee1b,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
86799dc8-0226-4b32-ab39-5854d5462155,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
86799dc8-0226-4b32-ab39-5854d5462155,2,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
6dbaa591-aa43-4972-bf59-0192e96ae8f0,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
3db0cbf5-d709-4c0c-a37d-c205130f3328,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
3db0cbf5-d709-4c0c-a37d-c205130f3328,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
3db0cbf5-d709-4c0c-a37d-c205130f3328,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
21d9583c-7f2f-406d-85b4-5e7375471767,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
21d9583c-7f2f-406d-85b4-5e7375471767,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
21d9583c-7f2f-406d-85b4-5e7375471767,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
a5fd1cef-66de-451f-b875-c8a82bd158c2,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
a5fd1cef-66de-451f-b875-c8a82bd158c2,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
ffc3a919-4dbf-469f-8af3-cfd4f0f1d829,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
23b5916a-532b-43a1-98e1-ee33c26badb7,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
17b0d6bf-8193-4b0f-a699-29b919075709,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
b0953b54-9db0-4e79-8755-6c4334814e04,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
b0953b54-9db0-4e79-8755-6c4334814e04,2,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
b0953b54-9db0-4e79-8755-6c4334814e04,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
5358df35-4549-436e-88d0-adbb3521f79d,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
d1312f2f-95a4-49a1-a19d-819d8538912a,1,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
d1312f2f-95a4-49a1-a19d-819d8538912a,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
d1312f2f-95a4-49a1-a19d-819d8538912a,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
d1312f2f-95a4-49a1-a19d-819d8538912a,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
6cda8d53-d9bd-4438-8991-fbae196776a6,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
6cda8d53-d9bd-4438-8991-fbae196776a6,2,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
6cda8d53-d9bd-4438-8991-fbae196776a6,3,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
68bec2a0-e4f5-498f-bafa-266ca84b71f7,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
68bec2a0-e4f5-498f-bafa-266ca84b71f7,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
68bec2a0-e4f5-498f-bafa-266ca84b71f7,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
7b830d94-2ef2-4bd8-a76f-44277c1562ec,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
7b830d94-2ef2-4bd8-a76f-44277c1562ec,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
7b830d94-2ef2-4bd8-a76f-44277c1562ec,3,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
7b830d94-2ef2-4bd8-a76f-44277c1562ec,4,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
e23694cc-f528-4259-bdbf-9ae260aa401d,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
141f778c-14ab-47fc-815e-4cdc10c0be51,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
141f778c-14ab-47fc-815e-4cdc10c0be51,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
141f778c-14ab-47fc-815e-4cdc10c0be51,3,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
fa53bbcc-cd70-478c-ab03-fee787c8837d,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
fa53bbcc-cd70-478c-ab03-fee787c8837d,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
fa53bbcc-cd70-478c-ab03-fee787c8837d,3,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
591855df-c636-4b02-a5a8-d3a352ebd1ee,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
9d2fa347-a5da-48c3-ae15-0f0e4d00994e,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
9d2fa347-a5da-48c3-ae15-0f0e4d00994e,2,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
e6e5179f-0cff-4b25-8de8-6795dc344a48,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
e6e5179f-0cff-4b25-8de8-6795dc344a48,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
e6e5179f-0cff-4b25-8de8-6795dc344a48,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
7827e351-a710-4fe0-a5ef-b74d1d7daf6c,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
7827e351-a710-4fe0-a5ef-b74d1d7daf6c,2,1561,EcoFire Camping Stove,2,124.99,249.98,0.0,21.87
7827e351-a710-4fe0-a5ef-b74d1d7daf6c,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
5caaa985-dfd5-4911-860e-0579fc9b6065,1,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
6444e511-c98d-435f-896d-4d34b6aee0b8,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
6444e511-c98d-435f-896d-4d34b6aee0b8,2,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
6444e511-c98d-435f-896d-4d34b6aee0b8,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
f184338f-3bcb-4fd6-b75b-6f8ab990b467,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
f184338f-3bcb-4fd6-b75b-6f8ab990b467,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
f184338f-3bcb-4fd6-b75b-6f8ab990b467,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
f184338f-3bcb-4fd6-b75b-6f8ab990b467,4,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
2c29b6fa-c9f4-41ea-bf57-6c470d8a30bd,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
2c29b6fa-c9f4-41ea-bf57-6c470d8a30bd,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
4c7bb9c0-09c2-49d1-a836-b120bef261de,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
4c7bb9c0-09c2-49d1-a836-b120bef261de,2,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
4c7bb9c0-09c2-49d1-a836-b120bef261de,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
4c7bb9c0-09c2-49d1-a836-b120bef261de,4,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
4261bc90-dc2d-4d97-925a-63ef35f86cc3,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
4261bc90-dc2d-4d97-925a-63ef35f86cc3,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
0a6f3948-2f5a-4961-aa19-299f55257ec7,1,1542,TrailWalker Hiking Shoes,2,155.99,311.98,0.0,27.3
0a6f3948-2f5a-4961-aa19-299f55257ec7,2,1522,SummitClimber Backpack,2,263.99,527.98,0.0,46.2
0a6f3948-2f5a-4961-aa19-299f55257ec7,3,1511,Alpine Explorer Tent,2,539.99,1079.98,0.0,94.5
0a6f3948-2f5a-4961-aa19-299f55257ec7,4,1522,SummitClimber Backpack,2,263.99,527.98,0.0,46.2
0a6f3948-2f5a-4961-aa19-299f55257ec7,5,1542,TrailWalker Hiking Shoes,1,155.99,155.99,0.0,13.65
0b840da3-f245-4cf3-9d9c-1b1887ff2723,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
0b840da3-f245-4cf3-9d9c-1b1887ff2723,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
0b840da3-f245-4cf3-9d9c-1b1887ff2723,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
4cb95f1a-9902-4769-8b65-7b6dc03edc01,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
4cb95f1a-9902-4769-8b65-7b6dc03edc01,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
4cb95f1a-9902-4769-8b65-7b6dc03edc01,3,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
4cb95f1a-9902-4769-8b65-7b6dc03edc01,4,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
7c76d907-4d79-40ed-b029-30d998f92395,1,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
1ac627db-b2d8-4fc1-96fa-a792805cb36b,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
1ac627db-b2d8-4fc1-96fa-a792805cb36b,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
065c64b8-6495-4d0a-b843-97ab82182965,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
065c64b8-6495-4d0a-b843-97ab82182965,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
065c64b8-6495-4d0a-b843-97ab82182965,3,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
065c64b8-6495-4d0a-b843-97ab82182965,4,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
a49f9c2f-b5da-44cb-8352-44f94fa87adf,1,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
6240209e-c596-499d-b870-67a85e303f5e,1,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
6240209e-c596-499d-b870-67a85e303f5e,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
6240209e-c596-499d-b870-67a85e303f5e,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
5b6afe12-3753-45a8-872e-b5514ff4c632,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
5b6afe12-3753-45a8-872e-b5514ff4c632,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
2eded431-e5db-425d-b9a8-7fc6582e0491,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
2eded431-e5db-425d-b9a8-7fc6582e0491,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
4544d5cc-cfa4-459a-8528-db3986bf12cc,1,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
4544d5cc-cfa4-459a-8528-db3986bf12cc,2,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
4544d5cc-cfa4-459a-8528-db3986bf12cc,3,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
4544d5cc-cfa4-459a-8528-db3986bf12cc,4,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
281d5b47-8000-45fe-9f4d-cd5895f656a3,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
0c672e32-fc28-47c2-8ce9-0a4dda98b281,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
0c672e32-fc28-47c2-8ce9-0a4dda98b281,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
0c672e32-fc28-47c2-8ce9-0a4dda98b281,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
0c672e32-fc28-47c2-8ce9-0a4dda98b281,4,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
3417d826-2b4d-4c9f-a551-df8bdcea645a,1,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
3417d826-2b4d-4c9f-a551-df8bdcea645a,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
792c958f-ac1d-44ec-84be-429a420eff59,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
792c958f-ac1d-44ec-84be-429a420eff59,2,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
08944d33-0e7a-4b19-b017-de8ebe90c0dc,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
08944d33-0e7a-4b19-b017-de8ebe90c0dc,2,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
08944d33-0e7a-4b19-b017-de8ebe90c0dc,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
b152333e-de1c-4634-b4f3-ccb9fb7db7ed,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
860687d9-7c43-44f4-a5a0-452f869964e0,1,1581,LED Headlamp - Rechargeable,2,74.99,149.98,0.0,13.12
677c413a-1308-44b0-af1b-9771cb347a5e,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
677c413a-1308-44b0-af1b-9771cb347a5e,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
b164f19f-90f2-4036-a329-02ae51fe8b98,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
b164f19f-90f2-4036-a329-02ae51fe8b98,2,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
b164f19f-90f2-4036-a329-02ae51fe8b98,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
b164f19f-90f2-4036-a329-02ae51fe8b98,4,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
a60ff252-b9b0-4571-858c-76b287eb3e01,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
a60ff252-b9b0-4571-858c-76b287eb3e01,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
